"Lon","Lat","origin"
37.7,-34.18,"no_encounter"
72.05,-8.28,"no_encounter"
47.83,-32.33,"no_sperm_whale_sighting"
56.16,7,"no_encounter"
47.63,1.3,"no_sperm_whale_sighting"
76.45,-36.55,"no_encounter"
46.05,-30.91,"no_encounter"
72,-34.33,"no_sperm_whale_sighting"
50.31,-4.45,"no_sperm_whale_sighting"
32,-36.66,"no_sperm_whale_sighting"
31.83,-39.95,"no_sperm_whale_sighting"
44.3,-27,"no_sperm_whale_sighting"
57.91,-35.03,"no_sperm_whale_sighting"
41.05,-26.28,"no_encounter"
50.41,-27.61,"no_encounter"
28,-33.83,"no_sperm_whale_sighting"
77.83,-37.83,"no_encounter"
81.6,-37.73,"no_sperm_whale_sighting"
41.46,-5.7,"no_sperm_whale_sighting"
38,-24.05,"no_sperm_whale_sighting"
38.11,-24.35,"no_sperm_whale_sighting"
76.26,6.5,"no_sperm_whale_sighting"
76,-38.83,"no_sperm_whale_sighting"
82.25,-37.53,"no_sperm_whale_sighting"
47.85,-2.93,"no_encounter"
73.23,-33.56,"no_sperm_whale_sighting"
40.01,-27.16,"no_encounter"
55.96,-5.86,"no_encounter"
41.5,-17.7,"no_sperm_whale_sighting"
51.33,-39.26,"no_sperm_whale_sighting"
29.78,-35.9,"no_sperm_whale_sighting"
43.3,-30.06,"no_encounter"
63.21,-36.28,"no_encounter"
48.86,-24,"no_sperm_whale_sighting"
73.81,-39.28,"no_encounter"
29.2,-34.56,"no_sperm_whale_sighting"
69.67,-33.5,"no_sperm_whale_sighting"
56.56,-3.2,"no_sperm_whale_sighting"
55.93,-24.33,"no_sperm_whale_sighting"
61.66,-34.1,"no_encounter"
46,-27.06,"no_sperm_whale_sighting"
72.28,-34.96,"no_sperm_whale_sighting"
33.53,-30.16,"no_encounter"
49.45,-1.33,"no_encounter"
56.3,-1.85,"no_encounter"
70.65,-37.48,"no_sperm_whale_sighting"
36.65,-27.5,"no_sperm_whale_sighting"
74.5,-38.33,"no_encounter"
56.5,-28.05,"no_sperm_whale_sighting"
37.4,-33.78,"no_encounter"
74.58,-35.08,"no_encounter"
43.3,-30.06,"no_sperm_whale_sighting"
41.2,-7.25,"no_encounter"
37.5,-37.91,"no_encounter"
42.16,-4.9,"no_encounter"
37.35,-39.93,"no_encounter"
42.33,-37.91,"no_sperm_whale_sighting"
60.08,-28.6,"no_sperm_whale_sighting"
35.56,-19.81,"no_sperm_whale_sighting"
30,-36.18,"no_sperm_whale_sighting"
29.23,-35.79,"no_encounter"
30.1,-30.95,"no_sperm_whale_sighting"
31.45,-34.35,"no_sperm_whale_sighting"
37.16,-39.06,"no_sperm_whale_sighting"
71.7,-38.45,"no_encounter"
74.68,-33.03,"no_sperm_whale_sighting"
78.33,-39.15,"no_encounter"
56,-34.5,"no_sperm_whale_sighting"
33,-33.85,"no_sperm_whale_sighting"
41.03,-17,"no_encounter"
31.5,-30,"no_sperm_whale_sighting"
38.85,-25.56,"no_sperm_whale_sighting"
57.23,6.61,"no_sperm_whale_sighting"
48,-10.7,"no_encounter"
81.5,-36.01,"no_sperm_whale_sighting"
74.21,-35.56,"no_encounter"
44.41,-26.68,"no_encounter"
35.8,-25.05,"no_encounter"
49.5,13.13,"no_sperm_whale_sighting"
43.03,-33.55,"no_encounter"
54.18,-37.26,"no_sperm_whale_sighting"
34.71,-37.88,"no_sperm_whale_sighting"
50.84,-20.59,"no_sperm_whale_sighting"
49.33,-35.68,"no_encounter"
42.96,-23.9,"no_encounter"
32.45,-26,"no_encounter"
44.5,-5.81,"no_encounter"
45,-10,"no_sperm_whale_sighting"
48.1,-24.33,"no_sperm_whale_sighting"
45.8,-9.46,"no_encounter"
81.91,-38.8,"no_sperm_whale_sighting"
74.31,-37.58,"no_sperm_whale_sighting"
54.93,-3.21,"no_encounter"
44.41,-15.76,"no_sperm_whale_sighting"
73.85,-35.46,"no_sperm_whale_sighting"
72.08,-38.11,"no_encounter"
65,-37.51,"no_sperm_whale_sighting"
48.25,-24.25,"no_sperm_whale_sighting"
71.5,-33.55,"no_encounter"
43.8,-8,"no_sperm_whale_sighting"
47.33,-25.5,"no_encounter"
27.55,-35.78,"no_encounter"
60.76,-37.96,"no_sperm_whale_sighting"
30.5,-38.58,"no_sperm_whale_sighting"
41.25,-5.8,"no_encounter"
53.5,-31.7,"no_encounter"
78.66,-29.08,"no_encounter"
48.5,-25,"no_sperm_whale_sighting"
46.35,-38.66,"no_sperm_whale_sighting"
28.1,-38.01,"no_sperm_whale_sighting"
47.25,-1.36,"no_sperm_whale_sighting"
29,-37.03,"no_sperm_whale_sighting"
77.65,-37.85,"no_encounter"
45.91,-1.33,"no_encounter"
47.65,-39,"no_sperm_whale_sighting"
36.86,-32.25,"no_encounter"
83.1,-34.1,"no_encounter"
51.6,-24.27,"no_sperm_whale_sighting"
73.25,-33.55,"no_encounter"
30.95,-35.26,"no_encounter"
33.83,-33.75,"no_sperm_whale_sighting"
67.25,-34.51,"no_encounter"
59,-20.08,"no_sperm_whale_sighting"
41.33,-23.16,"no_sperm_whale_sighting"
34.36,-38.66,"no_sperm_whale_sighting"
32.16,-31,"no_sperm_whale_sighting"
72.71,-36.9,"no_sperm_whale_sighting"
52.54,-15.76,"no_encounter"
27.95,-37.43,"no_sperm_whale_sighting"
32.45,-26,"no_encounter"
81.65,-33.15,"no_sperm_whale_sighting"
70.3,-38.43,"no_encounter"
42.16,-5.61,"no_encounter"
76.16,-26.7,"no_encounter"
28.11,-38.08,"no_encounter"
47.28,-2.96,"no_encounter"
57,-25.11,"no_encounter"
52.33,11.86,"no_sperm_whale_sighting"
41.5,-4.3,"no_sperm_whale_sighting"
37.76,-31.9,"no_encounter"
29.6,-36.6,"no_sperm_whale_sighting"
45.58,-38.05,"no_sperm_whale_sighting"
40.56,-23.73,"no_sperm_whale_sighting"
84.11,-34.36,"no_encounter"
34.61,-26.8,"no_encounter"
42.81,-22.45,"no_encounter"
40.5,-28.08,"no_sperm_whale_sighting"
46.23,-25.93,"no_sperm_whale_sighting"
57.81,15.66,"no_encounter"
49.66,-36.33,"no_sperm_whale_sighting"
50,3.5,"no_sperm_whale_sighting"
76.58,-37.16,"no_sperm_whale_sighting"
71.58,-35.83,"no_sperm_whale_sighting"
63.45,-34.43,"no_sperm_whale_sighting"
48.11,-13.16,"no_encounter"
52.71,-1.68,"no_encounter"
45.5,-8.78,"no_encounter"
34.48,-35,"no_sperm_whale_sighting"
77.96,-37.86,"no_sperm_whale_sighting"
50.36,-13.05,"no_encounter"
35.98,-25.71,"no_encounter"
47.33,-25.66,"no_sperm_whale_sighting"
47.06,-34.8,"no_sperm_whale_sighting"
52.73,-34.7,"no_encounter"
53.86,-38.53,"no_sperm_whale_sighting"
40.5,-39,"no_sperm_whale_sighting"
80.03,-39.05,"no_sperm_whale_sighting"
43.48,-39.13,"no_sperm_whale_sighting"
78.36,-38.96,"no_encounter"
48.06,-7.6,"no_sperm_whale_sighting"
48.46,-39.01,"no_sperm_whale_sighting"
62.08,-33.4,"no_sperm_whale_sighting"
41.7,-34.6,"no_sperm_whale_sighting"
71.45,-34.23,"no_sperm_whale_sighting"
40,-21.88,"no_sperm_whale_sighting"
48.45,-24.53,"no_sperm_whale_sighting"
32.45,-26,"no_sperm_whale_sighting"
32.45,-26,"no_sperm_whale_sighting"
69.81,-34.96,"no_sperm_whale_sighting"
43.1,-15.88,"no_sperm_whale_sighting"
45.35,-8.33,"no_sperm_whale_sighting"
41,-31.41,"no_encounter"
42.9,-20.31,"no_sperm_whale_sighting"
61.24,-31.33,"no_encounter"
45.06,-13.55,"no_sperm_whale_sighting"
34.66,-38.68,"no_sperm_whale_sighting"
69.7,-39.2,"no_sperm_whale_sighting"
42.91,-3.6,"no_sperm_whale_sighting"
61.63,-35.26,"no_sperm_whale_sighting"
54.81,-3.9,"no_sperm_whale_sighting"
54.56,-37.85,"no_encounter"
55.8,-2.8,"no_sperm_whale_sighting"
42.41,-11.76,"no_encounter"
75.08,-32,"no_encounter"
67.48,-35.1,"no_encounter"
31,-37.33,"no_encounter"
52.83,-19.03,"no_sperm_whale_sighting"
68.2,-33.73,"no_sperm_whale_sighting"
76.06,8.6,"no_encounter"
59.81,-39.08,"no_sperm_whale_sighting"
31.23,-38.05,"no_sperm_whale_sighting"
48.25,-25.5,"no_encounter"
67.55,-36.75,"no_sperm_whale_sighting"
36.16,-26.83,"no_encounter"
70.58,-39.25,"no_sperm_whale_sighting"
67.55,-33.6,"no_sperm_whale_sighting"
62.16,-35.6,"no_sperm_whale_sighting"
58.26,-3.5,"no_encounter"
48.71,-25.93,"no_encounter"
46.06,-27.5,"no_sperm_whale_sighting"
68.25,-34.73,"no_sperm_whale_sighting"
33.66,-33.33,"no_sperm_whale_sighting"
50.11,3.16,"no_sperm_whale_sighting"
31.03,-33.06,"no_sperm_whale_sighting"
77.85,6.26,"no_sperm_whale_sighting"
48.56,0.66,"no_sperm_whale_sighting"
65.05,-35.08,"no_sperm_whale_sighting"
42.5,-11.83,"no_encounter"
55.66,-4.25,"no_sperm_whale_sighting"
45.33,-15.16,"no_encounter"
62,-34.91,"no_encounter"
51.76,12.18,"no_sperm_whale_sighting"
49.66,-10,"no_encounter"
49.06,-24.48,"no_sperm_whale_sighting"
35.78,-24.21,"no_encounter"
28.83,-38,"no_sperm_whale_sighting"
34.41,-37.26,"no_encounter"
41,-26.81,"no_sperm_whale_sighting"
78.46,-38.78,"no_sperm_whale_sighting"
44.31,-10.96,"no_sperm_whale_sighting"
84.35,-39.21,"no_encounter"
42.5,-4.66,"no_encounter"
57.76,-35.1,"no_sperm_whale_sighting"
78.16,-38.83,"no_sperm_whale_sighting"
41.8,-15.96,"no_sperm_whale_sighting"
57.76,-10.18,"no_sperm_whale_sighting"
36.96,-31.1,"no_encounter"
74.01,-38.25,"no_sperm_whale_sighting"
70.5,-39.48,"no_sperm_whale_sighting"
65.41,-34,"no_sperm_whale_sighting"
37.33,-22.11,"no_encounter"
27.11,-39,"no_sperm_whale_sighting"
77.08,-38.11,"no_encounter"
56.7,-3.73,"no_sperm_whale_sighting"
55.83,-4.66,"no_sperm_whale_sighting"
46.35,-37.81,"no_encounter"
42.8,-10.26,"no_sperm_whale_sighting"
70,-35,"no_sperm_whale_sighting"
59.63,-1.51,"no_sperm_whale_sighting"
44,-10.83,"no_encounter"
41.93,-13.88,"no_encounter"
73.38,8.93,"no_encounter"
35,-34.5,"no_encounter"
48.18,-24.03,"no_encounter"
50.6,-3.13,"no_encounter"
45.83,-26.38,"no_sperm_whale_sighting"
73.16,-38.08,"no_encounter"
77.08,-35.41,"no_encounter"
55.18,-3.66,"no_encounter"
45.4,-33.15,"no_sperm_whale_sighting"
60.26,-38.73,"no_sperm_whale_sighting"
75.9,-37.7,"no_sperm_whale_sighting"
45.01,-36.76,"no_sperm_whale_sighting"
43.5,-13,"no_sperm_whale_sighting"
64.51,-35.51,"no_sperm_whale_sighting"
69.03,-33.31,"no_sperm_whale_sighting"
44.16,-25.46,"no_encounter"
56.6,-33.21,"no_encounter"
47.03,-26.13,"no_sperm_whale_sighting"
36.53,-20.4,"no_sperm_whale_sighting"
55.5,-4.15,"no_sperm_whale_sighting"
41.51,-3.98,"no_encounter"
62.1,-36.6,"no_encounter"
44.43,-12.22,"no_encounter"
48.68,-25.43,"no_sperm_whale_sighting"
44.25,-27.01,"no_sperm_whale_sighting"
44.33,-11.8,"no_encounter"
58.73,-24.31,"no_encounter"
42.18,-7.28,"no_sperm_whale_sighting"
67.91,-33.43,"no_encounter"
50.25,-36.11,"no_encounter"
46,-37.35,"no_sperm_whale_sighting"
81.45,-20.76,"no_sperm_whale_sighting"
36.73,-38.1,"no_sperm_whale_sighting"
56,-36.01,"no_sperm_whale_sighting"
74.95,-37.33,"no_encounter"
72.91,-37.38,"no_sperm_whale_sighting"
51.28,-23.48,"no_sperm_whale_sighting"
48.5,-23.91,"no_encounter"
62.43,-32.25,"no_sperm_whale_sighting"
47.11,-27.83,"no_sperm_whale_sighting"
48.53,-24.45,"no_encounter"
56.99,-20.47,"no_encounter"
46.37,-9.4,"no_sperm_whale_sighting"
42.8,-28.03,"no_sperm_whale_sighting"
52.78,-5.73,"no_encounter"
59.26,-36.85,"no_encounter"
33.75,-34.33,"no_sperm_whale_sighting"
45,-27.05,"no_encounter"
70.71,-37.18,"no_sperm_whale_sighting"
51.43,-33.78,"no_encounter"
77.95,-38.66,"no_encounter"
53.66,-37.85,"no_encounter"
44.95,-34.33,"no_encounter"
47.03,-1.93,"no_sperm_whale_sighting"
38.54,-24.85,"no_encounter"
60.33,-29.23,"no_sperm_whale_sighting"
46.78,-26.35,"no_sperm_whale_sighting"
39.15,-26.35,"no_sperm_whale_sighting"
42.35,-14,"no_sperm_whale_sighting"
67.13,-34.21,"no_encounter"
72.5,-34.8,"no_encounter"
31.46,-36.9,"no_sperm_whale_sighting"
76.31,-38.46,"no_sperm_whale_sighting"
46.81,-27.41,"no_encounter"
42.83,-9.86,"no_sperm_whale_sighting"
33.33,-31.45,"no_sperm_whale_sighting"
61.56,-35.43,"no_encounter"
45.28,-8.86,"no_encounter"
84.61,-19.28,"no_sperm_whale_sighting"
54.91,-37.11,"no_sperm_whale_sighting"
47.46,-34.5,"no_encounter"
54.48,-25.5,"no_encounter"
69.45,-35.18,"no_sperm_whale_sighting"
54.98,-38.41,"no_encounter"
46.28,-25.78,"no_encounter"
56.75,-3.3,"no_sperm_whale_sighting"
33,-27.46,"no_sperm_whale_sighting"
41.86,-3.63,"no_sperm_whale_sighting"
41.5,-38.66,"no_encounter"
66,-35,"no_encounter"
80.6,-32.91,"no_sperm_whale_sighting"
40.05,-17.01,"no_sperm_whale_sighting"
32.45,-26,"no_sperm_whale_sighting"
35.21,-22.15,"no_encounter"
63.31,-37.23,"no_sperm_whale_sighting"
33.53,-34.15,"no_sperm_whale_sighting"
77.48,-38.66,"no_encounter"
40.36,-8.1,"no_encounter"
78.71,-38.58,"no_encounter"
47.63,-9.63,"no_encounter"
56.96,-20.21,"no_sperm_whale_sighting"
38.45,-19.41,"no_sperm_whale_sighting"
42.91,-12.11,"no_encounter"
48.16,-23.13,"no_encounter"
51.43,-37.08,"no_sperm_whale_sighting"
31.93,-33.33,"no_encounter"
34.06,-27.11,"no_encounter"
41.51,-32.96,"no_encounter"
77.33,6.33,"no_sperm_whale_sighting"
42.96,-18.68,"no_encounter"
43.5,-13,"no_encounter"
55.61,-36.46,"no_sperm_whale_sighting"
35,-32.23,"no_sperm_whale_sighting"
42.48,-16,"no_encounter"
54.05,-16.05,"no_encounter"
43.2,-26.56,"no_sperm_whale_sighting"
36.86,-25.46,"no_sperm_whale_sighting"
82,-25.66,"no_sperm_whale_sighting"
53.78,-36.35,"no_sperm_whale_sighting"
32.27,-26.72,"no_encounter"
81.5,-37.46,"no_sperm_whale_sighting"
78,-37,"no_encounter"
46.83,-3.2,"no_sperm_whale_sighting"
33.33,-25.86,"no_sperm_whale_sighting"
35.93,-26.23,"no_encounter"
42.66,-8.86,"no_sperm_whale_sighting"
60.2,-36.5,"no_sperm_whale_sighting"
41.08,-29.83,"no_sperm_whale_sighting"
37.66,-23.86,"no_sperm_whale_sighting"
49.13,-23.5,"no_sperm_whale_sighting"
38.95,-34.58,"no_encounter"
48.75,-36.7,"no_sperm_whale_sighting"
45.26,-30.5,"no_sperm_whale_sighting"
69.75,-34.43,"no_sperm_whale_sighting"
40.03,-22.15,"no_sperm_whale_sighting"
45.4,-9.53,"no_encounter"
66,-19.13,"no_sperm_whale_sighting"
37.33,-38.5,"no_encounter"
37.5,-25.91,"no_sperm_whale_sighting"
80.75,-34.9,"no_sperm_whale_sighting"
36.41,-24.55,"no_sperm_whale_sighting"
51.83,-33.7,"no_sperm_whale_sighting"
56.4,-23.1,"no_sperm_whale_sighting"
37.75,-27.45,"no_encounter"
43.95,-4.28,"no_sperm_whale_sighting"
34.61,-26.93,"no_encounter"
32.45,-26,"no_encounter"
78,-40,"no_sperm_whale_sighting"
41.58,-23.66,"no_encounter"
81.16,-38.33,"no_encounter"
47.61,-36.25,"no_sperm_whale_sighting"
45.13,-4,"no_sperm_whale_sighting"
57.83,-4.33,"no_encounter"
45.66,-2.7,"no_encounter"
51.16,-23.65,"no_sperm_whale_sighting"
76,-37.66,"no_encounter"
44.4,-6.8,"no_sperm_whale_sighting"
64.9,-38.75,"no_encounter"
83.08,-37.83,"no_sperm_whale_sighting"
36.65,-23,"no_encounter"
51,2.26,"no_sperm_whale_sighting"
28.66,-34.38,"no_encounter"
42.3,-7.31,"no_encounter"
73.43,-35.07,"no_sperm_whale_sighting"
71.45,-34.23,"no_encounter"
65.31,-34.25,"no_sperm_whale_sighting"
33.63,-37.8,"no_sperm_whale_sighting"
40.93,-13.75,"no_encounter"
57.16,17.61,"no_sperm_whale_sighting"
67.63,-21.6,"no_sperm_whale_sighting"
68.5,-35,"no_sperm_whale_sighting"
43.81,-15.5,"no_sperm_whale_sighting"
49.45,13.51,"no_sperm_whale_sighting"
62.83,-35.75,"no_sperm_whale_sighting"
32.45,-32.51,"no_encounter"
27.25,-35.23,"no_sperm_whale_sighting"
53.16,-11,"no_encounter"
42.14,-11.26,"no_sperm_whale_sighting"
50.01,-2.31,"no_sperm_whale_sighting"
37.6,-23.78,"no_sperm_whale_sighting"
56.43,-22.71,"no_encounter"
55.02,-21.93,"no_sperm_whale_sighting"
44.33,-33.08,"no_sperm_whale_sighting"
31.55,-38.33,"no_sperm_whale_sighting"
40.25,-22.15,"no_encounter"
64.73,-34.46,"no_sperm_whale_sighting"
67.13,-36.13,"no_encounter"
32,-31.33,"no_sperm_whale_sighting"
71.16,-35.03,"no_sperm_whale_sighting"
77.9,-38.04,"no_encounter"
82,-34.01,"no_encounter"
41.65,-9.96,"no_sperm_whale_sighting"
68.58,-34.53,"no_encounter"
60.43,-35.06,"no_sperm_whale_sighting"
76.7,-38.25,"no_encounter"
64.15,-34.31,"no_encounter"
55.91,-3.5,"no_encounter"
30.33,-36.75,"no_sperm_whale_sighting"
79.18,-38.75,"no_sperm_whale_sighting"
77.98,-33.33,"no_encounter"
49.36,-39.41,"no_sperm_whale_sighting"
43.92,-13.68,"no_encounter"
56.55,-36.71,"no_sperm_whale_sighting"
42.2,-2.3,"no_encounter"
42.16,-10,"no_sperm_whale_sighting"
76.95,-37,"no_sperm_whale_sighting"
41,-15,"no_sperm_whale_sighting"
64.33,-33.18,"no_encounter"
43.03,-0.16,"no_sperm_whale_sighting"
48.98,-34.15,"no_sperm_whale_sighting"
58.45,-3.38,"no_sperm_whale_sighting"
73.5,-23.76,"no_encounter"
55.65,-3.63,"no_encounter"
45.03,-2.58,"no_sperm_whale_sighting"
41.15,-5.56,"no_encounter"
59.58,-35.98,"no_sperm_whale_sighting"
28.67,-38.2,"no_sperm_whale_sighting"
42.05,-4.6,"no_sperm_whale_sighting"
74,-33.75,"no_sperm_whale_sighting"
64,-35.88,"no_sperm_whale_sighting"
28.3,-35,"no_encounter"
39.21,-36.78,"no_encounter"
84.71,-34.38,"no_encounter"
43.6,-15.33,"no_encounter"
35.9,-26.73,"no_sperm_whale_sighting"
66.08,-35.63,"no_sperm_whale_sighting"
41,-15,"no_sperm_whale_sighting"
48,-0.21,"no_sperm_whale_sighting"
49.5,13.13,"no_encounter"
48.38,-34.7,"no_sperm_whale_sighting"
51.5,-25.73,"no_sperm_whale_sighting"
47.31,-25.96,"no_sperm_whale_sighting"
64.92,-34.7,"no_encounter"
65.55,-28.06,"no_sperm_whale_sighting"
71,-35.16,"no_sperm_whale_sighting"
80,-33.61,"no_sperm_whale_sighting"
50.56,-3.11,"no_encounter"
66.65,-33.23,"no_encounter"
71.5,-33.73,"no_encounter"
67.38,-35.16,"no_sperm_whale_sighting"
41.93,-23,"no_encounter"
47.76,0.36,"no_encounter"
57.14,-10.71,"no_encounter"
72.71,-35.25,"no_sperm_whale_sighting"
66.25,-40.01,"no_sperm_whale_sighting"
64.95,-33.65,"no_encounter"
40.51,-5.7,"no_encounter"
77.73,-38,"no_sperm_whale_sighting"
46.33,-8.3,"no_sperm_whale_sighting"
73.9,-34.65,"no_sperm_whale_sighting"
67.35,-34.98,"no_sperm_whale_sighting"
60.73,-6.23,"no_sperm_whale_sighting"
72.66,-25.65,"no_encounter"
54.5,-37.93,"no_sperm_whale_sighting"
27.41,-36.91,"no_sperm_whale_sighting"
68.95,-36.36,"no_sperm_whale_sighting"
53.18,-38.71,"no_encounter"
41.33,-16.03,"no_sperm_whale_sighting"
60.06,-8.91,"no_sperm_whale_sighting"
40.1,-25.65,"no_encounter"
51.33,-38.48,"no_encounter"
40.75,-7.1,"no_encounter"
53.68,-4.33,"no_sperm_whale_sighting"
65.67,-35.87,"no_sperm_whale_sighting"
32.66,-34.51,"no_encounter"
47.83,-27.01,"no_encounter"
43.26,-38.31,"no_sperm_whale_sighting"
60.26,-25.43,"no_encounter"
57.1,-22.61,"no_sperm_whale_sighting"
77.2,-33.21,"no_sperm_whale_sighting"
58,-39.11,"no_encounter"
46.93,-27.11,"no_sperm_whale_sighting"
43.65,-4.45,"no_encounter"
77.16,-38.83,"no_sperm_whale_sighting"
48.61,-24.05,"no_encounter"
55.13,-34.45,"no_sperm_whale_sighting"
43,-24.83,"no_encounter"
78.36,-39.61,"no_encounter"
55.78,-4.18,"no_encounter"
29.41,-35.59,"no_encounter"
39.5,-26.53,"no_sperm_whale_sighting"
41,-5.46,"no_sperm_whale_sighting"
49.65,-3.95,"no_sperm_whale_sighting"
40,-32.83,"no_encounter"
35.83,-26.56,"no_sperm_whale_sighting"
76.58,-38.5,"no_sperm_whale_sighting"
52.48,-3.33,"no_sperm_whale_sighting"
33.96,-25.83,"no_sperm_whale_sighting"
41.33,-38.96,"no_sperm_whale_sighting"
44.75,-25.83,"no_encounter"
73.83,-35.83,"no_sperm_whale_sighting"
41.65,-4.86,"no_sperm_whale_sighting"
48.65,-23.76,"no_encounter"
43.16,-5.53,"no_encounter"
59.33,-36.38,"no_encounter"
28.15,-35.48,"no_encounter"
45.71,-12.88,"no_sperm_whale_sighting"
29.33,-36.7,"no_encounter"
51.01,-15.23,"no_sperm_whale_sighting"
40.3,-29.65,"no_sperm_whale_sighting"
65.23,-37.23,"no_sperm_whale_sighting"
50.91,-37.53,"no_sperm_whale_sighting"
36,-26.46,"no_sperm_whale_sighting"
58.3,-7.13,"no_sperm_whale_sighting"
56.16,-3.86,"no_encounter"
36.8,-27.46,"no_encounter"
49.16,-2.25,"no_encounter"
64.55,-34.73,"no_encounter"
63.66,-35.23,"no_sperm_whale_sighting"
70.16,-39.36,"no_encounter"
41.73,-27.71,"no_sperm_whale_sighting"
67.45,-38.81,"no_sperm_whale_sighting"
61.66,-36.16,"no_sperm_whale_sighting"
76.66,-34.5,"no_encounter"
72.25,-37,"no_encounter"
55.16,-3.71,"no_encounter"
49,-23.86,"no_encounter"
41.23,-11.9,"no_sperm_whale_sighting"
43.33,-12,"no_sperm_whale_sighting"
39.68,-26.76,"no_sperm_whale_sighting"
45.6,-4.33,"no_encounter"
51.66,-16.32,"no_sperm_whale_sighting"
41.53,-13.83,"no_encounter"
45.68,-34.65,"no_encounter"
70.86,-19.86,"no_sperm_whale_sighting"
68.16,-38.16,"no_sperm_whale_sighting"
71.1,-7.01,"no_encounter"
34.4,-25.35,"no_encounter"
53.66,-37.01,"no_sperm_whale_sighting"
38.05,-28.05,"no_sperm_whale_sighting"
69.16,-34.33,"no_sperm_whale_sighting"
66.4,-35.1,"no_sperm_whale_sighting"
42.66,-38.4,"no_encounter"
43.55,-23.5,"no_encounter"
62.31,-35.05,"no_encounter"
48.33,-34.83,"no_encounter"
51.76,2.78,"no_encounter"
41,-15,"no_sperm_whale_sighting"
58.16,-36.56,"no_encounter"
57.05,-34.45,"no_sperm_whale_sighting"
57.33,-20,"no_encounter"
42.5,-4.68,"no_sperm_whale_sighting"
53.58,-2.61,"no_encounter"
50,-35.73,"no_sperm_whale_sighting"
55,-15.98,"no_encounter"
30.76,-37.46,"no_sperm_whale_sighting"
49.83,-21.15,"no_encounter"
65.36,-37.75,"no_sperm_whale_sighting"
53.33,-14.06,"no_encounter"
55.41,5.28,"no_sperm_whale_sighting"
69.26,-33.9,"no_sperm_whale_sighting"
75.96,4.91,"no_encounter"
79.28,-17.78,"no_sperm_whale_sighting"
38.05,-25.28,"no_sperm_whale_sighting"
78.15,-31.48,"no_sperm_whale_sighting"
78.46,-35.15,"no_encounter"
74.16,0.51,"no_sperm_whale_sighting"
51.81,12,"no_encounter"
44.21,-1.58,"no_sperm_whale_sighting"
44.83,-3.45,"no_encounter"
41.5,-6.3,"no_sperm_whale_sighting"
52,-17.48,"no_sperm_whale_sighting"
55.23,-3.44,"no_encounter"
35.33,-37.78,"no_encounter"
60.88,-5.05,"no_sperm_whale_sighting"
79.25,-17.18,"no_sperm_whale_sighting"
51.16,-36.2,"no_sperm_whale_sighting"
49,12.05,"no_encounter"
32.45,-26,"no_encounter"
73.26,-35.55,"no_encounter"
48.46,-25.01,"no_encounter"
44.65,-12.78,"no_encounter"
57.26,-32.13,"no_sperm_whale_sighting"
36.58,-40.2,"no_sperm_whale_sighting"
60.5,-35.21,"no_sperm_whale_sighting"
75.25,3.83,"no_sperm_whale_sighting"
63.4,-19.7,"no_sperm_whale_sighting"
68.95,-33.76,"no_sperm_whale_sighting"
43.33,-15.16,"no_encounter"
38.18,-26.73,"no_sperm_whale_sighting"
40.65,-22.26,"no_encounter"
54.8,-14.38,"no_encounter"
44.83,-11,"no_sperm_whale_sighting"
31.71,-32.15,"no_sperm_whale_sighting"
42.28,-2,"no_sperm_whale_sighting"
59,-36.26,"no_sperm_whale_sighting"
32,-37.91,"no_encounter"
44.41,-37.16,"no_sperm_whale_sighting"
43,-15.71,"no_encounter"
56.7,-36.03,"no_sperm_whale_sighting"
42.8,-25.58,"no_encounter"
53,-3.43,"no_encounter"
57.31,2.01,"no_sperm_whale_sighting"
62.63,-20.13,"no_encounter"
39.2,-23.53,"no_sperm_whale_sighting"
67.86,-22.61,"no_sperm_whale_sighting"
74.98,-28.05,"no_sperm_whale_sighting"
59.88,-35.45,"no_sperm_whale_sighting"
64.7,-33.88,"no_sperm_whale_sighting"
55.13,-36.23,"no_encounter"
57,-36.46,"no_sperm_whale_sighting"
65.23,-32.85,"no_encounter"
42.25,-2.43,"no_sperm_whale_sighting"
73.5,-35,"no_encounter"
49.68,-38.71,"no_sperm_whale_sighting"
74.66,-34.66,"no_encounter"
45.83,-11.6,"no_sperm_whale_sighting"
66.45,-34.46,"no_sperm_whale_sighting"
68.63,-36.6,"no_sperm_whale_sighting"
62.36,-35.76,"no_sperm_whale_sighting"
71.05,-33.57,"no_sperm_whale_sighting"
43.66,-33.05,"no_sperm_whale_sighting"
52.31,14.86,"no_sperm_whale_sighting"
74.76,-33.5,"no_sperm_whale_sighting"
71.96,-35.95,"no_sperm_whale_sighting"
77.58,-38.75,"no_sperm_whale_sighting"
73.73,-34.5,"no_sperm_whale_sighting"
80.36,-33.58,"no_sperm_whale_sighting"
52.08,-5.15,"no_sperm_whale_sighting"
55.16,-3.7,"no_encounter"
44.11,-9.63,"no_sperm_whale_sighting"
56.75,-19.59,"no_sperm_whale_sighting"
78.66,-29.08,"no_sperm_whale_sighting"
48.58,-31.35,"no_encounter"
49.51,-24.08,"no_encounter"
43,-24.95,"no_encounter"
40.75,-7.1,"no_sperm_whale_sighting"
59.65,-35.21,"no_sperm_whale_sighting"
43.66,-37.95,"no_sperm_whale_sighting"
49.06,-23.7,"no_encounter"
69.25,-35.3,"no_sperm_whale_sighting"
47,-3.38,"no_sperm_whale_sighting"
54,-19.83,"no_encounter"
82.33,-33.35,"no_encounter"
